ASSETNUM;DESCRIPTION;ASSETTAG;LOCATION;SLXJDETECNICO;INSTALLDATE;STATUS;SITEID
4595044;MOTOBOMBA 2 FASE T BCO 2 GT EPM-GE-6854;2 FASE T BCO 2;GT_ACTIVOS-BAJA;5956;4/03/2002;OPERACION;0131_GE
4599274;CENTRO CONTROL MCC2A-AC U2 MARCA SISTEMA PEECC GE-5026;MCC2A-AC;SI_CNV_U2_CENTRO-CTRL;130840;21/08/2000;OPERACION;0131_GE
4598717;CONTROL DAMPER HRSG2 MARCA SISTEMA DAMPER HRSG2 GE-4465;;SI_CNV_U3_REC-HRSG2_DAMPER;396083;10/06/2010;OPERACION;0131_GE
4594958;CAVERNA PRINCIPAL C/M GT EPM-GE-6769;;GT_CNV_OBRAS;6717;18/10/2000;OPERACION;0131_GE
4588979;VERTEDERO AZUD CONTROL VU EPM-GE-9300;;VU_ALM_OBRAS;155805;30/03/2005;OPERACION;0131_GE
4594843;MOTOBOMBA AFFA1 C/M GT EPM-GE-6662;AFFA1;GT_CNV_AUXMEC_C/M_AACON_AREFRIG;5971;21/03/2002;OPERACION;0131_GE
4593344;CAJA MULTIPLICADORA A13 JP EPM-GE-10726;;JP_CNV_AEROG13_GOND;226568;27/04/2004;OPERACION;0131_GE
4229476;TERMOMETRO 1 BANCO 3 FASE R P2;1;PII_TRF_INSTRUM;116930;;OPERACION;0131_GE
4593279;ROTOR AEROGENERADOR 11 JP EPM-GE-10657;;JP_CNV_AEROG11_GOND;226536;8/01/2013;OPERACION;0131_GE
4598554;MOTOBOMBA ACON LUBR P0004 U3 MARCA BALDOR 431-P-0004 GE-4303;P0004;SI_CNV_U3_LUBRIC_ACEI_ACOND;122269;21/12/1998;OPERACION;0131_GE
4593732;INTERRUPTOR CAMPO U1 PL EPM-GE-7052;;PL_CNV_U1_GEN_AUX_EXCIT;633908;;OPERACION;0131_GE
4593790;CONTROLADOR 2-3=K01 +W03 U1 PL EPM-GE-7110;2-3 =K01 +W03;PL_CNV_U1_CTRL;633923;;FUERA DE OP;0131_GE
4598662;VALVULA AISLAMIEN MBV2004 HPSI MARCA AUMA GE-4411;MBV2004 AISLAMIEN;SI_CNV_U3_REC-HRSG2_HP_CABEZAL;122484;21/12/1998;OPERACION;0131_GE
4593852;REGULADOR ELECTRONICO U2 PL EPM-GE-7172;;PL_CNV_U2_TURB_AUX_REGVEL;;;FUERA DE OP;0131_GE
4228972;CONTROL MANDO LOCAL CASETA2 P2;;PII_ALM_EMB_AUXELEC;116048;;OPERACION;0131_GE
4595010;TRANSFORMADOR DE POTENCIA;FASE S;GT_TRF_BCO1_TRAFOS;782216;29/05/1972;OPERACION;0131_GE
4589047;ESTACION HIDRAULICA U1 VU EPM-GE-9369;;VU_CNV_U1_TURB_AUX_REGVEL;245640;30/03/2005;OPERACION;0131_GE
4594441;MOTOBOMBA 1 REGULADOR U4 GT EPM-GE-6294;1;GT_CNV_U4_TURB_AUX_REGVEL;5914;24/02/2002;OPERACION;0131_GE
4233347;TERMOMETRO BCO 1 FASE T X1 G4_EPM-GE-1201;;G4_TRF_INSTRUM;626351;;OPERACION;0131_GE
4594691;ESTACION HIDRAULICA U8 GT EPM-GE-6544;;GT_CNV_U8_TURB_AUX_REGVEL;6090;29/03/1990;OPERACION;0131_GE
4229628;REGULADOR TENSION TRE U4 P3_EPM-GE-1939;TRE;PIII_CNV_U4_GEN_AUX_EXCIT;446802;1/07/2011;OPERACION;0131_GE
4594041;CONTROL BOMBEO DRENAJE C/M PL EPM-GE-7361;;PL_CNV_AUXMEC_C/M_BOMB-DRE-ACRU;265081;;OPERACION;0131_GE
4593536;INTERCAMBIADOR LUB FORZADA PJ EPM-GE-8750;;PJ1_CNV_U1_GEN_AUX_ LUB-FORZ;4713;24/02/2002;OPERACION;0131_GE
4593653;ESTACION HIDRAULICA U1 PJ2 EPM-GE-8876;;PJ2_CNV_U1_TURB_AUX_REGVEL;4822;5/03/2002;OPERACION;0131_GE
4594308;TRANSFORMADOR EXCITACION U2 GT EPM-GE-6161;;GT_CNV_U2_GEN_AUX_EXCIT;6394;16/09/1993;OPERACION;0131_GE
4594518;TRANSDUCTOR 2 U5 FASE R GT EPM-GE-6371;2 FASE R;GT_CNV_U5_CTRL_INST;124198;29/05/2001;OPERACION;0131_GE
4594669;REGULADOR TENSION U8 GT EPM-GE-6522;;GT_CNV_U8_GEN_AUX_EXCIT;6089;2/05/1994;OPERACION;0131_GE
4233123;TERMOMETRO METAL CGS U1 G4_EPM-GE-964;CGS;G4_CNV_U1_CTRL_INST;124425;;OPERACION;0131_GE
4593281;GRUA GIRATORIA A11 JP EPM-GE-10660;;JP_CNV_AEROG11_GOND;226611;8/01/2013;OPERACION;0131_GE
4593307;TORRE MASTIL A11 JP EPM-GE-10687;;JP_CNV_AEROG11;214046;9/11/2003;OPERACION;0131_GE
4230732;ANUNCIADOR DE ALARMAS;TDM4;G3_CNV_U4_CTRL;644201;;OPERACION;0131_GE
4230541;INYECTOR TURBINA;2;G3_CNV_U1_TURB_INYEC;2443;;OPERACION;0131_GE
4594644;TRANSDUCTOR 2 U7 FASE R GT EPM-GE-6497;2 FASE R;GT_CNV_U7_CTRL_INST;124222;29/05/2001;OPERACION;0131_GE
4594705;TRANSDUCTOR 1 U8 FASE R GT EPM-GE-6558;1 FASE R;GT_CNV_U8_CTRL_INST;124233;29/05/2001;OPERACION;0131_GE
4598589;VALVULA PURGA ARR ABV1052 MARCA VELAND GE-4338;ABV1052 PURGA ARR;SI_CNV_U3_REC-HRSG1_IP_PURG;122333;21/12/1998;OPERACION;0131_GE
4592962;GRUA GIRATORIA A1 JP EPM-GE-10321;;JP_CNV_AEROG1_GOND;226601;8/01/2013;OPERACION;0131_GE
4593782;TERMOMETRO;2 CES;PL_CNV_U1_GEN;633930;;FUERA DE OP;0131_GE
4594515;TRANSDUCTOR METAL 1 U5 CGS GT EPM-GE-6368;1 CGS;GT_CNV_U5_GEN;116685;29/05/2001;OPERACION;0131_GE
4592679;CONTROL REFRIG NG23 +SRG U1 S2 EPM-GE-10231;NG23 +SRG;S2_CNV_U1_REFRIG;381181;12/01/2010;OPERACION;0131_GE
4593209;MODULO TRANSFORMACION A8 JP EPM-GE-10583;;JP_CNV_AEROG8;214028;30/07/2004;OPERACION;0131_GE
4593190;AIRE ACONDICIONADO C/INF A8 JP EPM-GE-10563;C/INF;JP_CNV_AEROG8_GOND_CONT-INFER;226713;8/01/2013;OPERACION;0131_GE
4593243;TORRE MASTIL A9 JP EPM-GE-10619;;JP_CNV_AEROG9;214044;9/11/2003;OPERACION;0131_GE
4229175;BANCO TIRISTORES U3 P2;;PII_CNV_U3_GEN_AUX_EXCIT;116258;;OPERACION;0131_GE
4589026;PUENTE GRUA  C/M VU EPM-GE-9347;;VU_CNV_AUXMEC-C/M;155816;30/03/2005;OPERACION;0131_GE
4592589;ESTACION HIDRAULICA U1 R1 EPM-GE-20076;;RG1_CNV_U1_TURB_AUX_REGVEL;4134;30/12/1964;OPERACION;0131_GE
4593137;MOTOBOMBA REFRIGER AGUA A6 JP EPM-GE-10507;;JP_CNV_AEROG6_GOND_REFRI_AGU;226922;8/01/2013;OPERACION;0131_GE
4592659;NEUTRO TIERRA U1 S2 EPM-GE-10210;;S2_CNV_U1_GEN_AUX;381192;12/01/2010;OPERACION;0131_GE
4588809;PUENTE GRUA BOCATOMA HE EPM-GE-9010;;HE_ALM_BOCAT_AUXMEC;246025;28/12/2005;OPERACION;0131_GE
2977210;SUICHE DE COMUNICACIONES;PDH_UMUX_1500_C/M;TS_CNV_CENTRO-CTRL;328131;;OPERACION;0131_GE
4598654;VALVULA ATEMPERACI TCV2022HPSIMARCA CONTROL COMPONENT GE-4403;TCV2022HPS ATEMPERAC;SI_CNV_U3_REC-HRSG2_HP_SUPC;122470;21/12/1998;OPERACION;0131_GE
4598926;TANQUE 1 AIRE COMPRIMIDO GSI SISTEMA COMPRESOR 1 CONTENIDO AIRE GE-4674;1-ACOMPRIMIDO;SI_CNV_AUXMEC_VAP_ACOMP-SGRAL;129885;27/08/2000;OPERACION;0131_GE
4598474;MOTOBOMBA VACIO CAJ/COND 1U3 MARCA NASH LINCOLN 462-VP-9001 GE-4223;462-VP-9001;SI_CNV_U3_S-COND_CONDENS_VACIO-CAJ;122141;21/12/1998;OPERACION;0131_GE
4599220;VENTILADOR 3 MODULO PPT U2 GE-4969;3-MODULO_PPT;SI_CNV_U2_GEN_COMP-TERMS_VENT;;;OPERACION;0131_GE
4592895;COJINETE GENERADOR U2 RF EPM-GE-9835;;RF_CNV_U2_GEN_AUX;285035;25/06/2007;OPERACION;0131_GE
2977038;INYECTOR TURBINA;2;TS_CNV_U2_TURB_INYEC;3009;;OPERACION;0131_GE
4598962;TANQUE OXIDACION GSI SISTEMA AGUAS RESIDUALES CONTENIDO GE-4710;OXIDACION;SI_CNV_AUXMEC_GAS_TTO_RESID;129722;27/08/2000;OPERACION;0131_GE
4594626;INYECTOR 2 TURBINA U7 GT EPM-GE-6479;2;GT_CNV_U7_TURB_INYEC;6030;4/03/2002;OPERACION;0131_GE
4594627;INYECTOR 4 TURBINA U7 GT EPM-GE-6480;4;GT_CNV_U7_TURB_INYEC;6032;4/03/2002;OPERACION;0131_GE
4230120;CONTROL DRENAJE DESAG TCID1 P3_EPM-GE-2445;;PIII_CNV_AUXMEC_C/M_DREN-DESAG;702897;;OPERACION;0131_GE
4598531;VALVULA C/PRESIO AGUA ENF U3 GE-4280;C/PRESION;SI_CNV_U3_CIRC-ACOND_ENFR;122230;21/12/1998;OPERACION;0131_GE
4594937;RECINTO TURBINA U6 GT EPM-GE-6750;U6;GT_CNV_OBRAS;6061;4/03/2002;OPERACION;0131_GE
4592916;RODETE PELTON 2 U3 RF EPM-GE-9856;2;RF_CNV_U3_TURB;752564;8/02/2016;OPERACION;0131_GE
4594683;DEFLECTOR TURBINA U8 GT EPM-GE-6536;;GT_CNV_U8_TURB;5816;29/01/2002;OPERACION;0131_GE
4588810;RASTRILLO 1 BOCATOMA HE EPM-GE-9011;1;HE_ALM_BOCAT_AUXMEC;246428;24/05/2005;OPERACION;0131_GE
4228949;ESTACION HIDRAULICA COMP1-2 P2;;PII_ALM_EMB_VERT;116017;9/04/2001;OPERACION;0131_GE
4230538;DEFLECTOR DE TURBINA;;G3_CNV_U1_TURB;2345;;OPERACION;0131_GE
4599301;TRANSMISOR PRESION A U2 96CD-1ASISTEMA SECC COMPRESOR TURBGAS GE-5052;96CD-1A;SI_CNV_U2_TURB-GAS_COMPRESOR;199892;16/05/2004;OPERACION;0131_GE
4233298;PATIO SUBESTACION G4_EPM-GE-1149;;G4_TRF_OBRAS;2517;1/07/1985;OPERACION;0131_GE
4229186;INTERCAMBIADOR 2 CGI U3 P2;2;PII_CNV_U3_GEN_AUX_CIRC-ACEI_CGI;116286;;OPERACION;0131_GE
4598520;VALVULA CAJA1 COND MBV9071U3 SISTEMA DESCARGA CIRCULACION  GE-4269;MBV9071 CAJA1 COND;SI_CNV_U3_CIRC-ACOND_DESC-ACIRC;122210;21/12/1998;OPERACION;0131_GE
4593976;DISTRIBUCION PISO GEN PL EPM-GE-7296;PISO GEN;PL_CNV_AUXELEC-C/M;6830;;OPERACION;0131_GE
6600805;MEDIDOR DE TEMPERATURA;DEVANADO ALTA FASE R;GT_TRF_BCO1_TRAFOS;;;OPERACION;0131_GE
6600832;MEDIDOR DE TEMPERATURA;DEVANADOS BAJA 2 FASE T;GT_TRF_BCO1_TRAFOS;;;OPERACION;0131_GE
4229685;MOTOBOMBA 1 SELLO TURBINA U4P3_EPM-GE-1998;1;PIII_CNV_U4_TURB_AUX_CIR-ASELLO;446837;;OPERACION;0131_GE
5493043;MOTOBOMBA 2 FASE R BCO 2;;GT_TRF_BCO2_TRAFOS;831928;;OPERACION;0131_GE
5493220;MOTOBOMBA 2 FASE T BCO 2;;GT_TRF_BCO2_TRAFOS;831951;;OPERACION;0131_GE
4593835;SELLO TURBINA U2 PL EPM-GE-7155;;PL_CNV_U2_TURB;6998;;OPERACION;0131_GE
4599105;VALVULA MOTOR WC10 BAHIA1 U1SI SISTEMA BAHIA UNIDAD 1  GE-4855;WC10;SI_CNV_U1_AGUA-ENFRI_BAHIA1;130640;18/08/2000;OPERACION;0131_GE
4598756;TANQUE REUSO AGUA DEMI SISTEMA OSMOSIS INVERSATTOAGUA CONTENIDO GE-4504;REUSO AGUA;SI_CNV_AUXMEC_VAP_TTO_OSMOS;228768;29/07/2004;OPERACION;0131_GE
6600816;MEDIDOR DE TEMPERATURA;DEVANADO ALTA FASE T;GT_TRF_BCO4_TRAFOS;;;OPERACION;0131_GE
2977120;TUBERIA DE ACERO CARBONO;;TS_CNV_U3_GEN_AUX_REFRIG;3090;;OPERACION;0131_GE
4594023;CONTROL UMAS  PL EPM-GE-7343;;PL_CNV_AUXMEC_C/M_AACON;82293;;OPERACION;0131_GE
4598838;MOTOBOMBA OSMOSIS LP RO 1-2 MARCA SISTEMA OSMOSIS INVERSA P-006B GE-4588;LP_P-006B;SI_CNV_AUXMEC_VAP_NOX_OSM;634382;28/04/2013;OPERACION;0131_GE
4598695;VALVULA CONT PRES PCV2203 SI MARCA FISHER GE-4444;PCV2203 CONT PRES;SI_CNV_U3_REC-HRSG2_LP_BYPASS;124350;21/12/1998;OPERACION;0131_GE
4233242;TUBERIA REFRIGERACIO GEN U2 G4_EPM-GE-1086;;G4_CNV_AUXMEC_C/M_REFRIG_BOMBE_ACRU;3433;;OPERACION;0131_GE
4230912;TABLERO DE CONTROL;CCM;G3_CNV_AUXMEC_C/M_MALACATE;645143;;OPERACION;0131_GE
4230437;DISPOSITIVO DE PROTECCION CONTRA SOBRETENSIONES;;G3_TRF_BAHIAS_S/E_SALTO_U6;264830;21/06/2007;OPERACION;0131_GE
4228645;RADIADOR;1;TR_CNV_U1_GEN_RAD;3682;;OPERACION;0131_GE
4593831;SERVOMOTOR DISTRIBUIDOR1 U2 PL EPM-GE-7151;DISTRIBUIDOR 1;PL_CNV_U2_TURB;6783;;OPERACION;0131_GE
4594165;RTU +DC2 ETAPA2 C/V GT EPM-GE-6016;+DC2 ETAPA 2;GT_CND_C/V_AUXELEC;6483;27/05/2002;OPERACION;0131_GE
2976942;RODETE PELTON, NEYRPIC Z0859;;TS_ROTABLES;3535;23/01/2001;OPERACION;0131_GE
4229612;ROTOR GENERADOR U4 P3_EPM-GE-1924;;PIII_CNV_U4_GEN;445314;;OPERACION;0131_GE
6606483;REGULADOR DE VELOCIDAD ELECTRONICO UNIDAD 1 PLAYAS;;PL_CNV_U1_TURB_AUX_REGVEL;848045;21/06/2019;OPERACION;0131_GE
4229584;BATERIAS UPS 4 PRESA P3_EPM-GE-1893;4;PIII_ALM_EMB_AUXELEC;475919;;OPERACION;0131_GE
4229797;ESTACION HYDROFLOW V/A U2 P3_EPM-GE-2113;;PIII_CNV_U2_TURB_AUX;477622;;OPERACION;0131_GE
4598799;MOTOBOMBA 2 POZO DESECHOS 526-P-9004 GE-4548;2;SI_CNV_AUXMEC_VAP_TRAT-RESID;124815;21/12/1998;OPERACION;0131_GE
4598414;VALVULA DREN F/REV ABV9004HPSI FLUJO REVERSA ANTES CHEQUE GE-4162;ABV9004HPSI DREN F/REV;SI_CNV_U3_TURB-VAP_S-HP_DREN-FLUJ;122041;21/12/1998;OPERACION;0131_GE
2976882;TRANSDUCTOR;DEVANADO_TRAFO_U1;TS_TRF_INSTRUMENTACION;633315;27/02/2013;OPERACION;0131_GE
2976884;EDIFICIO;EDIFICIO_MANDO;TS_TRF_OBRAS;4675;1/07/1993;OPERACION;0131_GE
2976932;MOTOBOMBA,DE TORNILLOS;2_CGS;TS_CNV_U1_GEN_AUX_CIRC-ACEI;2984;1/07/1993;OPERACION;0131_GE
2976935;SERVOMOTOR, DEFLECTOR(ES);DEFLECTOR(ES);TS_CNV_U1_TURB;2828;1/07/1993;OPERACION;0131_GE
2977047;MOTOBOMBA,DE TORNILLOS;2;TS_CNV_U2_TURB_AUX_REGVEL;2979;1/07/1993;OPERACION;0131_GE
4228963;COMPUERTA PPAL D/FONDO P2;PRINCIPAL;PII_ALM_EMB_AUXMEC;116030;9/04/2001;OPERACION;0131_GE
4229155;SINCRONIZADOR UNIDAD P2;;PII_CNV_U2_CTRL_INST;116958;;OPERACION;0131_GE
4229180;INTERCAMBIADOR 1 CGS U3 P2;1;PII_CNV_U3_GEN_AUX_CIRC-ACEI_CGS;116278;;OPERACION;0131_GE
4229301;TABLERO DE DISTRIBUCION;TD-PC1;PII_CNV_AUXELEC_C/M;116403;;OPERACION;0131_GE
4229353;COMPUTADOR ANTI-INCENDI S/E P2;ANTI-INCENDIO S/E P2;PII_CNV_CENTRO-CTRL_SCADA;116541;;OPERACION;0131_GE
4229416;MOTOBOMBA, ACEITE, CIRCULACION, 2,0 KW, 2.000,0 L/MIN, 480,0 V, 4,0 A;1 FASE T;PII_TRF_BCO_TRAFOS_U3;116502;;OPERACION;0131_GE
4229559;SERVOMOTOR COMP SOLAPA 2 P3_EPM-GE-1867;COMP SOLAPA 2 P3;PIII_ALM_EMB_VERT;475543;;OPERACION;0131_GE
4229855;MOTOBOMBA 1 REFRIG ACRU U3 P3_EPM-GE-2172;1 ACRU;PIII_CNV_U3_GEN_AUX_REFRI_BOMB_ACRU;300605;;OPERACION;0131_GE
4230038;TERMOMETRO 7 CGS U1 P3_EPM-GE-2361;7;PIII_CNV_U1_CTRL_INST;492643;;OPERACION;0131_GE
4230276;INTERRUPTOR;HO3;PIII_TRF_S/E-500KV_CELDA;468591;;OPERACION;0131_GE
4230312;TERMOMETRO X1 FASE T BCO1 P3_EPM-GE-2654;X1;PIII_TRF_INSTRUM;468501;;OPERACION;0131_GE
4230505;VALVULA DE COMPUERTA;2;G3_CND_C/V;2627;1/07/1962;OPERACION;0131_GE
4230654;INYECTOR TURBINA;1;G3_CNV_U3_TURB_INYEC;2450;;OPERACION;0131_GE
4230713;INYECTOR TURBINA;3;G3_CNV_U4_TURB_INYEC;2456;;OPERACION;0131_GE
4230909;FRENOS MALACATE G3_EPM-GE-811;;;645140;;OPERACION;0131_GE
4230922;CELDA CONTROL TRAFO 750KVA G3_EPM-GE-824;CONTROL TRAFO 750KVA C/M;G3_CNV_AUXELEC_C/M_CELDAS;263640;;OPERACION;0131_GE
4230923;TRANSFORMADOR DE DISTRIBUCION;TDP1;G3_CNV_AUXELEC_C/M;263600;;OPERACION;0131_GE
4233065;MOTORREDUCTOR;2;G4_CND_CAPT;3526;;OPERACION;0131_GE
4233181;RELE PROTECCION GEN PP1 U2 G4_EPM-GE-1023;GEN PP1;G4_CNV_U2_CTRL_PROTEC;375510;;OPERACION;0131_GE
4233276;BATERIAS 3 SERV AUX C/M G4_EPM-GE-1126;3;G4_CNV_AUXELEC_C/M;376340;1/07/2006;OPERACION;0131_GE
4233333;MEDIDOR DE ENERGIA;2 BCO1;G4_TRF_INSTRUM;116618;;OPERACION;0131_GE
4254411;MALETA INYECTOR SEÑALES;;G3_SOSTO-APOYO_LAB-METROLOGIA;223548;;OPERACION;0131_GE
4588863;CAMARA ESPIRAL U1 HE EPM-GE-9065;;HE_CNV_U1_TURB;199974;24/10/2005;OPERACION;0131_GE
4588976;RELE PROTECCION PP1 TRAFO HE EPM-GE-9183;TRAFO PP1;HE_TRF_PROTEC;520143;19/06/2012;OPERACION;0131_GE
4589010;TANQUE CARGA CONDUCCION VU EPM-GE-9331;;VU_CND_OBRAS;245628;28/12/2004;OPERACION;0131_GE
4589107;COMPUERTA SEGURIDAD CAPTAC NQ EPM-GE-8004;SEGURIDAD;NQ_CND_AUXMEC;4268;7/05/1995;OPERACION;0131_GE
4589114;RADIADOR 1 GENERADOR U1 NQ EPM-GE-8011;1;NQ_CNV_U1_GEN_RAD;4345;5/03/2002;OPERACION;0131_GE
4589155;RELE PROTECCION PPAL GEN NQ EPM-GE-8052;GEN PP;NQ_CNV_U1_CTRL_PROTEC;780923;10/08/2016;OPERACION;0131_GE
4589162;TERMORESISTENCIA 3 U1 FSE T NQ EPM-GE-8059;3 FASE T;NQ_CNV_U1_CTRL_INST;124759;29/05/2001;OPERACION;0131_GE
4589187;COMPRESOR 2 REGULADOR GEN NQ EPM-GE-8084;2 REG;NQ_CNV_AUXMEC-C/M_ACOMP_REG;234997;28/09/2004;OPERACION;0131_GE
4589204;DISTRIBUCION TD1 NC C/M NQ EPM-GE-8101;TD 1;NQ_CNV_AUXELEC-C/M;4277;3/09/2000;OPERACION;0131_GE
4589210;TRANSFORMADOR SERV AUX A3 NQ EPM-GE-8107;SERV AUX A3;NQ_CNV_AUXELEC-C/M;4366;31/12/1983;OPERACION;0131_GE
4592583;CARACOL TURBINA U1 R1 EPM-GE-20070;;RG1_CNV_U1_TURB;4247;13/09/2000;OPERACION;0131_GE
4592724;VERTEDERO EMBALSE S1 EPM-GE-10000;;S1_ALM_OBRAS;285103;25/06/2007;OPERACION;0131_GE
4592741;TUNEL CONDUCCION S1 EPM-GE-10017;;S1_CND_OBRAS;285107;25/06/2007;OPERACION;0131_GE
4592818;TANQUE ACPM PLANTA DIESEL S1 EPM-GE-10094;;S1_CNV_AUXELEC-C/M;667253;29/05/2014;OPERACION;0131_GE
4592951;CIMENTACION A8 JP EPM-GE-10309;A8;JP_CNV_OBRAS_FUNDACION;227079;8/01/2013;OPERACION;0131_GE
4592957;CIMENTACION A14 JP EPM-GE-10315;A14;JP_CNV_OBRAS_FUNDACION;227085;8/01/2013;OPERACION;0131_GE
4592968;ESTACION HIDRAULICA A1 JP EPM-GE-10327;;JP_CNV_AEROG1_GOND;226721;27/04/2004;OPERACION;0131_GE
4593002;MOTOBOMBA SIST OLEOHIDR A2 JP EPM-GE-10363;SIST OLEOHIDR A2;JP_CNV_AEROG2_GOND;226797;8/01/2013;OPERACION;0131_GE
4593005;MOTOBOMBA REFR ACEITE 1 A2 JP EPM-GE-10366;1;JP_CNV_AEROG2_GOND_REFRI_ACEI;226843;8/01/2013;OPERACION;0131_GE
4593073;INTERCAMBIADOR AGUA-AIRE A4 JP EPM-GE-10439;;JP_CNV_AEROG4_GOND_REFRI_AGU;226905;8/01/2013;OPERACION;0131_GE
4593101;MOTOBOMBA REFR ACEITE 1 A5 JP EPM-GE-10469;1;JP_CNV_AEROG5_GOND_REFRI_ACEI;226846;8/01/2013;OPERACION;0131_GE
4593132;MOTOBOMBA REFR ACEITE 1 A6 JP EPM-GE-10502;1;JP_CNV_AEROG6_GOND_REFRI_ACEI;226847;8/01/2013;OPERACION;0131_GE
4593194;FILTRO ACEITE A8 JP EPM-GE-10568;;JP_CNV_AEROG8_GOND;226818;8/01/2013;OPERACION;0131_GE
4593271;CABLE AISLADO SALID ESTA A10JP EPM-GE-10649;;JP_CNV_AEROG10_GOND;227018;27/04/2004;OPERACION;0131_GE
4593283;TABLERO FUERZA A11 JP EPM-GE-10662;FUERZA;JP_CNV_AEROG11_GOND;226641;27/04/2004;OPERACION;0131_GE
4593334;FRENO GONDOLA A12 JP EPM-GE-10716;;JP_CNV_AEROG12_GOND_MEC-ORIEN;227004;27/04/2004;OPERACION;0131_GE
4593411;EJE ALTA VELOCIDAD A15 JP EPM-GE-10798;;JP_CNV_AEROG15_GOND;226630;27/04/2004;OPERACION;0131_GE
4593441;TABLERO SER AUX CA +N1 JP EPM-GE-10829;SAUX CA +N1;JP_CNV_AUXELEC;184313;8/01/2013;OPERACION;0131_GE
4593487;VERTEDERO NECHI PAJARITO PJ EPM-GE-8701;NECHI-PJ;PJ1_ALM_OBRAS;3252;7/04/1984;OPERACION;0131_GE
4593514;CARGADOR BATERIAS 1 C/M PJ EPM-GE-8728;1;PJ1_CNV_AUXELEC-C/M_ SAUX125VDC;124083;21/08/1994;OPERACION;0131_GE
4593534;TRANSFORMADOR EXCITACION U1 PJ EPM-GE-8748;;PJ1_CNV_U1_GEN_AUX_EXCIT;4760;29/09/1999;OPERACION;0131_GE
4593563;CONTROL GEN U+CG1 U1 PJ EPM-GE-8777;U+CG1;PJ1_CNV_U1_CTRL;4729;29/09/1999;OPERACION;0131_GE
4593564;TABLERO TURBINA U+TC U1 PJ EPM-GE-8778;TURBINA U+TC;PJ1_CNV_U1_TURB_AUX;4730;29/09/1999;OPERACION;0131_GE
4593582;MOTOBOMBA 1 DRENAJE C/M PJ EPM-GE-8796;1 DRENAJE;PJ1_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU;4719;21/08/1994;OPERACION;0131_GE
4593722;RADIADOR 7 GENERADOR U1 PL EPM-GE-7042;7;PL_CNV_U1_GEN_RAD;7082;;OPERACION;0131_GE
4593763;MOTOBOMBA REFRIG REGULAD U1 PL EPM-GE-7083;REFRIG;PL_CNV_U1_TURB_AUX_REGVEL;6950;;OPERACION;0131_GE
4593903;REGULADOR TENSION U3 PL EPM-GE-7223;;PL_CNV_U3_GEN_AUX_EXCIT;;;OPERACION;0131_GE
4593948;TERMOMETRO 1 FASE T U3 PL EPM-GE-7268;1 FASE T;;701953;;OPERACION;0131_GE
4593977;DISTRIBUCION PISO TURBINA PL EPM-GE-7297;PISO TURBINA;PL_CNV_AUXELEC-C/M;6831;;OPERACION;0131_GE
4594104;INTERRUPTOR Y25 13.2KV S/E PL EPM-GE-7424;Y25;PL_TRF_AUXELEC_CELDAS-SAUX;7207;;OPERACION;0131_GE
4594199;COMPUERTA TANQUE CARGA GT EPM-GE-6052;TANQUE CARGA;GT_CNV_LA-CLARA_BOMBEO;5790;25/02/2001;OPERACION;0131_GE
4594213;VALVULA 2 CONDUCCION CLARA GT EPM-GE-6066;2;GT_CNV_LA-CLARA_BOMBEO;6223;28/11/2001;OPERACION;0131_GE
4594218;MOTORREDUCTOR ADMISIO CLARA GT EPM-GE-6071;;GT_CNV_LA-CLARA_AUXMEC;6444;12/03/2002;OPERACION;0131_GE
4594387;CONTROL +TG1.3 GEN U3 GT EPM-GE-6240;#¡CAMPO!;GT_CNV_U3_CTRL;6129;4/07/2000;OPERACION;0131_GE
4594558;SERVOMOTOR DEFLECTOR U6 GT EPM-GE-6411;DEFLECTOR U6 GT;GT_CNV_U6_TURB;5741;23/01/2002;OPERACION;0131_GE
4594686;INYECTOR 1 TURBINA U8 GT EPM-GE-6539;1;GT_CNV_U8_TURB_INYEC;6033;4/03/2002;OPERACION;0131_GE
4594729;BATERIAS 1 DISIPADORA GT EPM-GE-6582;DISIPADORA;GT_CNV_U9_AUXELEC;6365;11/01/2001;OPERACION;0131_GE
4594752;VALVULA MOTORIZADA U4 GT EPM-GE-6606;MOTORIZADA U4;GT_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU1;6213;28/11/2001;OPERACION;0131_GE
4594769;CENTRO CONTROL CCM5 GT EPM-GE-6623;CCM5;GT_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU2;6468;28/06/2001;OPERACION;0131_GE
4594809;CENTRO CONTROL CCM10 GT EPM-GE-6650;CCM10;GT_CNV_AUXMEC_C/M_AACON_ACRU;6474;4/04/2002;OPERACION;0131_GE
4594932;RECINTO GENERADOR U4 GT EPM-GE-6745;U4;GT_CNV_OBRAS;6054;4/03/2002;OPERACION;0131_GE
4594959;RODETE PELTON REPUESTO GT EPM-GE-6770;;GT_ROTABLES;5837;20/06/1994;OPERACION;0131_GE
4594965;INYECTOR RESERVA GT EPM-GE-6776;RESERVA;GT_ROTABLES;6020;4/03/2002;OPERACION;0131_GE
4594971;RODETE PELTON REPUESTO GT EPM-GE-6781;;GT_ROTABLES;116906;22/12/2002;OPERACION;0131_GE
4595028;TRANSFORMADOR DE POTENCIA;FASE R;GT_ACTIVOS-BAJA;6404;29/05/1972;BAJOBSOL;0131_GE
